"","P1PRIMPK","CHILDID","CREGION","GENDER","RACE","C1R4MSCL","WKBLACK","WKHISP","P1HFAMIL","C1CMOTOR","R1_KAGE","P1HIG_1","W1INCCAT","WKINCOME","A2TXSPEN","C1R4MPF","C1R4RPF","S2HVISIT","S2ORIENT","C7R4RPF","C7R4MPF","C6ATTLVL","P1NUMSIB"
"1732",NA,"0116009C",1,2,1,NA,2,2,NA,NA,-9,NA,2,22000,4,NA,NA,1,2,8,9,4,NA
"1733",5,"0116011C",1,1,3,28.41,2,1,4,11,66,16,NA,35000,4,2,1,1,2,NA,NA,NA,0
"1734",6,"0116012C",1,1,1,27.44,2,2,1,11,67.67,20,9,45000,3,2,1,1,2,NA,NA,NA,1
"1735",0,"0116013C",1,1,4,26.83,2,1,3,13,68.3,13,1,3800,3,2,0,1,2,NA,NA,3,2
"1736",0,"0116014C",1,1,1,29.43,2,2,1,13,62.33,13,6,30000,3,2,1,1,2,NA,NA,4,2
"1737",6,"0116015C",1,2,5,26.48,2,2,1,14,59.5,20,10,40000,3,2,1,1,2,NA,NA,NA,1
"1738",1,"0116016C",1,2,1,24.26,2,2,1,14,66.2,13,7,30000,3,1,1,1,2,8,8,3,3
"1739",6,"0116017C",1,2,1,27.63,2,2,1,13,64.5,20,8,30000,3,2,-9,1,2,9,8,5,1
"1740",0,"0116018C",1,1,1,40.76,2,2,1,13,70.1,22,12,1e+05,3,-9,3,1,2,9,9,2,1
"1741",3,"0116019C",1,1,1,30.67,2,2,1,15,64.2,18,11,77000,4,2,2,1,2,NA,NA,NA,1
"1742",NA,"0116020C",1,1,1,22.89,2,2,NA,12,63.37,NA,7,45000,4,2,2,1,2,NA,NA,4,NA
"1743",NA,"0116021C",1,1,-9,22.78,NA,NA,NA,14,67.23,NA,NA,NA,NA,2,1,1,2,8,8,4,NA
"1744",7,"0116022C",1,2,1,24.66,2,2,1,16,62.33,22,13,120000,4,2,3,1,2,NA,NA,5,1
"1745",NA,"0116023C",1,1,4,NA,2,1,NA,NA,NA,NA,NA,45000,4,NA,NA,1,2,NA,NA,NA,NA
"1746",3,"0116024C",1,2,1,22.61,2,2,1,10,60.2,18,10,60000,4,2,1,1,2,10,9,4,1
"1747",0,"0117002C",1,2,5,-1,2,2,1,-1,59.9,18,4,20000,4,-1,-1,NA,NA,7,6,5,3
"1748",NA,"0117003C",1,1,3,19.34,NA,NA,NA,10,62.97,NA,10,NA,4,1,1,NA,NA,NA,NA,NA,NA
"1749",1,"0117004C",1,1,3,32.83,2,1,1,10,68.6,17,11,85000,4,2,1,NA,NA,9,7,4,2
"1750",6,"0117005C",1,1,5,47.78,2,2,1,13,61.67,16,10,60000,4,3,5,NA,NA,-9,8,3,1
"1751",4,"0117006C",1,2,3,34.81,2,1,1,13,64.7,13,4,16000,4,3,1,NA,NA,NA,NA,NA,2
"1752",5,"0117007C",1,1,2,16.25,1,2,3,13,68.9,13,NA,23000,4,1,0,NA,NA,NA,NA,2,1
"1753",3,"0117008C",1,1,-9,30.85,-9,-9,1,7,65.8,16,10,69000,4,3,2,NA,NA,NA,NA,5,1
"1754",6,"0117010C",1,2,4,23.71,2,1,1,11,71.73,10,4,19000,4,1,2,NA,NA,NA,NA,NA,2
"1755",6,"0117012C",1,1,4,18.46,2,1,1,11,64.43,11,6,30000,4,1,-9,NA,NA,NA,NA,NA,1
"1756",0,"0117013C",1,1,2,23.84,1,2,3,9,67.13,18,NA,68000,NA,2,2,NA,NA,NA,NA,NA,1
"1757",1,"0117014C",1,1,7,24.74,2,2,1,15,72,17,9,85000,3,2,0,NA,NA,9,7,3,3
"1758",1,"0117015C",1,2,4,29.57,2,1,2,16,70.93,20,11,78000,4,2,3,NA,NA,9,9,5,0
"1759",6,"0117016C",1,2,5,-1,2,2,1,-1,62.17,16,NA,64000,-9,-1,-1,NA,NA,NA,NA,NA,1
"1760",0,"0117017C",1,1,6,25.26,2,2,3,14,67.77,5,NA,10000,-9,1,1,NA,NA,NA,NA,NA,1
"1761",1,"0117018C",1,1,1,22.67,2,2,1,9,63.47,12,NA,84000,-9,2,0,NA,NA,NA,NA,NA,2
"1762",0,"0117019C",1,1,4,23.44,2,1,1,15,69.33,13,NA,11000,NA,1,2,NA,NA,NA,NA,NA,2
"1763",0,"0117020C",1,2,5,-1,2,2,1,-1,66.2,17,6,34000,NA,-1,-1,NA,NA,7,-9,5,2
"1764",0,"0117021C",1,2,5,-1,2,2,1,-1,72.77,12,6,60000,NA,-1,-1,NA,NA,9,9,5,2
"1765",0,"0117022C",1,2,5,27.07,2,2,2,15,67.3,16,10,38000,NA,2,2,NA,NA,9,7,5,0
"1766",0,"0117023C",1,1,4,NA,2,1,4,NA,-9,11,NA,21000,NA,NA,NA,NA,NA,NA,NA,NA,0
"1767",NA,"0117024C",1,1,5,-1,NA,NA,NA,-1,67.37,NA,NA,NA,NA,-1,-1,NA,NA,10,8,NA,NA
"1768",4,"0118001C",1,2,4,17.58,2,1,2,11,59.43,16,NA,18000,NA,1,0,1,1,NA,NA,NA,0
"1769",6,"0118002C",1,1,3,15.15,2,1,1,10,64.5,13,NA,60000,-1,1,0,1,1,NA,NA,2,2
"1770",0,"0118003C",1,2,5,-1,2,2,1,-1,61.77,13,6,30000,-1,-1,-1,1,1,8,8,4,2
"1771",2,"0118004C",1,1,2,16.23,1,2,1,10,64.97,11,NA,40000,NA,1,0,1,1,NA,NA,NA,1
"1772",1,"0118005C",1,2,4,14.93,2,1,2,11,70.73,12,5,39000,-1,1,-1,1,1,8,5,2,0
"1773",2,"0118006C",1,1,3,13.18,2,1,1,11,69.47,13,NA,20000,-1,0,-1,1,1,NA,NA,NA,1
"1774",2,"0118007C",1,2,3,22.52,2,1,3,6,65.07,16,7,29000,-1,2,1,1,1,7,9,5,1
"1775",0,"0118008C",1,1,3,-1,2,1,1,-1,70.1,12,4,20000,-1,-1,-1,1,1,9,9,3,3
"1776",2,"0118009C",1,1,4,-9,2,1,1,-9,62.07,13,3,25000,2,-9,-1,1,1,NA,NA,NA,1
"1777",6,"0118010C",1,1,4,21,2,1,4,15,67,8,NA,10000,NA,1,-1,1,1,NA,NA,NA,0
"1778",1,"0118011C",1,2,1,25.2,2,2,1,16,68.83,16,NA,90000,2,2,1,1,1,NA,NA,NA,1
"1779",0,"0118012C",1,1,-9,-1,-9,-9,1,-1,69,18,3,15000,2,-1,-1,1,1,8,6,3,2
"1780",4,"0118013C",1,1,4,26.01,2,1,1,14,63.77,12,4,25000,3,2,0,1,1,8,7,5,2
"1781",0,"0118014C",1,1,5,22.31,2,2,1,10,62.4,17,8,19000,3,1,1,1,1,9,7,4,2
"1782",6,"0118015C",1,2,3,23.48,2,1,1,14,66.73,16,9,40000,3,2,1,1,1,6,5,5,2
"1783",7,"0118016C",1,1,4,17.98,2,1,4,13,69.57,13,NA,14000,NA,1,-1,1,1,NA,NA,NA,0
"1784",6,"0118017C",1,1,5,23.99,2,2,1,9,67,11,4,16000,3,2,1,1,1,9,8,4,2
"1785",0,"0118018C",1,1,5,24.87,2,2,2,14,63.3,17,6,25000,3,2,1,1,1,8,7,5,0
"1786",0,"0118019C",1,1,2,25.61,1,2,1,10,70.93,12,NA,39000,3,2,1,1,1,NA,NA,NA,1
"1787",0,"0118020C",1,2,8,28.34,2,2,1,15,67.7,18,NA,50000,3,2,1,1,1,NA,NA,NA,3
"1788",1,"0118021C",1,2,4,21.11,2,1,1,8,63.9,16,7,45000,1,1,1,1,1,NA,NA,4,2
"1789",0,"0118022C",1,1,5,17.19,2,2,1,8,69.73,6,3,20000,1,2,0,1,1,NA,NA,NA,2
"1790",4,"0118023C",1,1,4,12.68,2,1,2,13,65.33,8,NA,22000,1,0,-1,1,1,NA,NA,NA,0
"1791",2,"0118024C",1,2,5,18.46,2,2,1,9,65.57,13,7,30000,1,1,0,1,1,7,5,5,2
"1792",2,"0118025C",1,2,4,17.84,2,1,1,11,62.07,13,3,25000,3,1,0,1,1,NA,NA,NA,1
"1793",NA,"0119001C",1,2,5,27.89,NA,NA,NA,17,67.87,NA,NA,NA,-1,2,3,1,2,NA,NA,NA,NA
"1794",6,"0119002C",1,1,2,27.11,1,2,1,10,69.8,22,12,2e+05,-1,2,2,1,2,NA,NA,NA,1
"1795",0,"0119003C",1,1,2,20.58,1,2,1,15,67.6,16,8,35000,-1,1,1,1,2,7,7,4,3
"1796",2,"0119005C",1,1,2,19.77,1,2,2,9,62,17,NA,65000,-1,1,1,1,2,NA,NA,NA,0
"1797",6,"0119007C",1,1,5,16.21,2,2,1,15,61.87,20,10,45,-1,0,0,1,2,NA,NA,NA,2
"1798",4,"0119008C",1,1,2,23.03,1,2,1,16,66.77,18,NA,40000,-1,2,1,1,2,NA,NA,NA,1
"1799",1,"0119009C",1,1,2,20.41,1,2,1,9,60.23,20,11,1e+05,-1,1,1,1,2,NA,NA,4,2
"1800",0,"0119010C",1,1,-9,12.41,-9,-9,1,8,62.4,22,NA,90000,-1,0,0,1,2,6,5,3,2
"1801",1,"0119011C",1,1,2,26.55,1,2,1,9,60.83,18,10,65000,-1,2,2,1,2,NA,NA,NA,1
"1802",1,"0119012C",1,1,5,20.94,2,2,4,13,66.07,18,5,16900,-1,2,3,1,2,7,5,3,0
"1803",2,"0119013C",1,1,3,28.11,2,1,1,13,63.07,18,10,1e+05,-1,2,2,1,2,NA,NA,NA,1
"1804",NA,"0119014C",1,2,2,24.67,1,2,NA,12,65.97,NA,NA,70000,-1,2,0,1,2,8,6,5,NA
"1805",0,"0119015C",1,2,5,20.12,2,2,1,12,61.53,18,NA,30000,-1,1,0,1,2,NA,NA,NA,2
"1806",0,"0119016C",1,2,2,23.54,1,2,3,16,63.87,18,9,43000,-1,2,2,1,2,NA,NA,4,1
"1807",6,"0119017C",1,2,5,19.34,2,2,2,11,59.33,16,7,18000,-1,1,1,1,2,10,7,4,0
"1808",1,"0119018C",1,2,2,22.08,1,2,3,11,58.67,16,6,26500,-1,1,1,1,2,NA,NA,NA,1
"1809",1,"0119019C",1,2,2,24.13,1,2,1,12,64.13,19,11,1e+05,-1,2,2,1,2,NA,NA,NA,2
"1810",6,"0119020C",1,2,2,18.74,1,2,1,9,66.4,16,NA,30000,-1,1,2,1,2,NA,NA,NA,1
"1811",4,"0119021C",1,2,4,32.27,2,1,1,13,58.27,16,12,1e+05,-1,3,3,1,2,NA,NA,NA,1
"1812",1,"0119022C",1,2,2,27.89,1,2,1,15,66.4,16,10,60000,-1,1,3,1,2,8,8,4,1
"1813",2,"0119023C",1,2,2,21.82,1,2,1,9,63.43,16,12,90000,-1,1,1,1,2,NA,NA,NA,1
"1814",4,"0119024C",1,2,2,20.71,1,2,1,11,59.77,13,NA,30000,-1,2,1,1,2,NA,NA,NA,2
"1815",1,"0119025C",1,2,2,24.11,1,2,1,8,65.73,17,NA,130000,-1,2,2,1,2,NA,NA,NA,2
"1816",0,"0119026C",1,2,4,23.41,2,1,1,13,58.8,14,NA,21000,-1,2,3,1,2,NA,NA,NA,3
"1817",1,"0119027C",1,2,2,33.21,1,2,1,14,64.07,19,11,1e+05,-1,3,3,1,2,NA,NA,NA,2
"1818",NA,"0120001C",1,2,2,NA,1,2,NA,NA,NA,NA,8,65000,4,NA,NA,1,1,NA,NA,NA,NA
"1819",NA,"0120002C",1,1,1,NA,2,2,NA,NA,NA,NA,10,70000,4,NA,NA,1,1,NA,NA,NA,NA
"1820",NA,"0120004C",1,1,3,NA,2,1,NA,NA,NA,NA,8,35000,4,NA,NA,1,1,8,7,3,NA
"1821",NA,"0120007C",1,1,3,NA,2,1,NA,NA,NA,NA,NA,70000,4,NA,NA,1,1,NA,NA,3,NA
"1822",NA,"0120008C",1,1,1,NA,2,2,NA,NA,NA,NA,9,135000,4,NA,NA,1,1,NA,NA,NA,NA
"1823",NA,"0120012C",1,2,3,NA,2,1,NA,NA,NA,NA,6,40000,4,NA,NA,1,1,8,6,5,NA
"1824",NA,"0120014C",1,1,1,NA,2,2,NA,NA,NA,NA,13,90000,4,NA,NA,1,1,9,8,4,NA
"1825",NA,"0120016C",1,1,3,NA,2,1,NA,NA,NA,NA,4,70000,4,NA,NA,1,1,9,6,4,NA
"1826",NA,"0120017C",1,1,1,NA,2,2,NA,NA,NA,NA,10,50000,4,NA,NA,1,1,9,7,5,NA
"1827",NA,"0120020C",1,1,3,NA,2,1,NA,NA,NA,NA,9,30000,4,NA,NA,1,1,9,7,4,NA
"1828",NA,"0120021C",1,2,1,NA,2,2,NA,NA,NA,NA,NA,1e+05,4,NA,NA,1,1,9,9,4,NA
"1829",NA,"0120023C",1,2,3,NA,2,1,NA,NA,NA,NA,NA,22000,4,NA,NA,1,1,7,7,4,NA
"1830",NA,"0120024C",1,2,1,NA,2,2,NA,NA,NA,NA,9,44000,4,NA,NA,1,1,7,6,4,NA
"1831",6,"0121001C",1,2,3,25.25,2,1,5,12,65,17,NA,30000,4,2,-9,1,1,NA,NA,NA,0
"1832",6,"0121002C",1,2,4,22.26,2,1,1,13,63.77,12,NA,18000,4,1,-1,1,1,NA,NA,NA,1
"1833",6,"0121003C",1,2,4,25.55,2,1,4,14,70.23,16,NA,5000,4,2,3,1,1,NA,NA,NA,0
"1834",0,"0121004C",1,2,2,28.74,1,2,5,14,66,12,NA,4000,4,3,2,1,1,NA,NA,NA,1
"1835",0,"0121005C",1,2,3,18.19,2,1,1,16,64.47,8,NA,12000,NA,1,1,1,1,NA,NA,NA,2
"1836",5,"0121006C",1,1,2,23.96,1,2,3,11,65.37,18,NA,70000,4,2,3,1,1,NA,NA,NA,3
"1837",0,"0121007C",1,1,2,27.92,1,2,4,14,61.6,13,NA,36000,4,2,2,1,1,NA,NA,NA,0
"1838",6,"0121008C",1,2,4,22.73,2,1,1,9,59.5,18,NA,55000,4,2,1,1,1,NA,NA,NA,1
"1839",6,"0121009C",1,2,4,31.17,2,1,3,15,70.83,4,NA,20400,4,3,3,1,1,NA,NA,NA,1
"1840",4,"0122001C",1,2,4,NA,2,1,2,NA,-9,15,NA,70000,NA,NA,NA,1,1,NA,NA,NA,0
"1841",3,"0122002C",1,1,1,27.86,2,2,1,15,64.27,15,12,150000,3,2,0,1,1,NA,NA,NA,1
"1842",6,"0122003C",1,2,1,48.48,2,2,1,15,69.5,18,11,80000,3,4,3,1,1,NA,NA,NA,1
"1843",6,"0122004C",1,1,1,32.46,2,2,3,15,71.4,16,2,6000,3,2,3,1,1,NA,NA,NA,1
"1844",4,"0122005C",1,1,1,34.96,2,2,2,14,64.23,13,9,40000,3,3,2,1,1,8,8,5,0
"1845",6,"0122007C",1,2,1,23.5,2,2,1,9,62.2,20,11,70000,3,2,-9,1,1,9,8,5,2
"1846",6,"0122008C",1,1,1,25,2,2,1,10,69.77,20,11,85000,3,2,1,1,1,9,8,5,1
"1847",6,"0122009C",1,1,1,29.17,2,2,1,14,73.8,16,11,3e+05,3,2,3,1,1,NA,NA,NA,1
"1848",1,"0122010C",1,2,8,20.33,2,2,1,15,61.3,18,11,80000,3,1,0,1,1,8,6,5,3
"1849",6,"0122012C",1,1,1,28.02,2,2,1,16,65.67,13,6,110000,3,2,-9,1,1,NA,NA,NA,1
"1850",6,"0122013C",1,2,1,19.65,2,2,1,12,60.43,18,11,120000,3,1,3,1,1,NA,NA,NA,2
"1851",6,"0122014C",1,2,1,28.58,2,2,1,17,60.2,16,11,150000,3,3,2,1,1,9,8,4,1
"1852",4,"0122015C",1,2,1,27.53,2,2,1,12,60.37,16,7,45000,3,2,1,1,1,NA,NA,NA,1
"1853",7,"0122016C",1,2,1,29.57,2,2,1,14,64.2,18,13,2e+05,3,3,2,1,1,NA,NA,5,1
"1854",0,"0122017C",1,1,1,33.59,2,2,2,15,63.57,13,12,1e+05,3,3,1,1,1,NA,NA,5,0
"1855",6,"0122018C",1,2,1,29.33,2,2,1,16,74.57,18,9,50000,3,2,3,1,1,NA,NA,NA,2
"1856",6,"0122019C",1,2,1,41.88,2,2,1,15,70.93,17,12,110000,3,3,1,1,1,NA,NA,NA,2
"1857",2,"0122022C",1,2,1,24.19,2,2,1,14,64.17,13,9,70000,3,2,0,1,1,NA,NA,4,2
"1858",6,"0122024C",1,2,1,44.56,2,2,1,16,71.43,13,10,70000,3,3,3,1,1,NA,NA,5,1
"1859",6,"0122025C",1,1,1,29.25,2,2,1,13,69.37,18,11,80000,3,2,1,1,1,NA,NA,NA,2
"1860",0,"0122026C",1,1,1,25.91,2,2,1,16,67.23,18,10,90000,3,2,1,1,1,9,8,4,2
"1861",6,"0124001C",1,1,2,28.26,1,2,1,15,70.33,17,10,70000,2,1,2,NA,NA,NA,NA,NA,2
"1862",NA,"0124002C",1,2,2,21.99,NA,NA,NA,9,61.83,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA
"1863",0,"0124003C",1,2,2,17.09,1,2,3,12,61.5,11,NA,20000,-1,1,0,NA,NA,9,6,4,1
"1864",0,"0124004C",1,1,2,17.61,1,2,3,11,61.5,15,2,6000,-1,1,1,NA,NA,NA,NA,3,2
"1865",2,"0124005C",1,2,2,26.17,1,2,1,16,62.7,18,10,60000,-1,2,2,NA,NA,NA,NA,NA,1
"1866",4,"0124006C",1,2,2,12.23,1,2,1,4,64.07,13,4,12000,-1,0,0,NA,NA,NA,NA,NA,6
"1867",NA,"0124008C",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"1868",0,"0124009C",1,1,2,16.76,1,2,3,8,61.83,15,5,22000,4,1,1,NA,NA,6,5,3,2
"1869",0,"0124010C",1,1,2,15.64,1,2,1,9,62.3,13,NA,45000,4,0,1,NA,NA,NA,NA,5,2
"1870",NA,"0124011C",1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"1871",NA,"0124012C",1,1,2,21.99,NA,NA,NA,15,67.2,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA
"1872",0,"0124013C",1,1,2,20.83,1,2,3,12,61.3,15,5,24000,4,1,1,NA,NA,9,9,4,2
"1873",0,"0124014C",1,2,2,18.89,1,2,3,14,61.07,11,5,23000,4,1,1,NA,NA,NA,NA,2,1
"1874",0,"0124015C",1,1,2,12.9,1,2,1,8,64.5,16,NA,40000,4,0,0,NA,NA,NA,NA,NA,3
"1875",1,"0124018C",1,1,2,12.49,1,2,3,4,60.33,16,NA,8400,2,0,0,NA,NA,6,6,3,3
"1876",5,"0124020C",1,2,2,24,1,2,1,15,71.4,11,5,24000,4,2,0,NA,NA,NA,NA,NA,2
